table,record_id,column,rule,severity,details,severity_rank
transactions,T503461,amount,positive,high,non-positive amount: 0.0,3
transactions,T503499,amount,positive,high,non-positive amount: -100.75,3
transactions,T503514,amount,positive,high,non-positive amount: -84.49,3
transactions,T503548,amount,positive,high,non-positive amount: -38.75,3
transactions,T503703,amount,positive,high,non-positive amount: -24.27,3
transactions,T503736,amount,positive,high,non-positive amount: -6.98,3
transactions,T503782,amount,positive,high,non-positive amount: -75.76,3
transactions,T503783,amount,positive,high,non-positive amount: -19.39,3
transactions,T503835,amount,positive,high,non-positive amount: -14.07,3
transactions,T503846,amount,positive,high,non-positive amount: -0.5,3
transactions,T503861,amount,positive,high,non-positive amount: -118.97,3
transactions,T503986,amount,positive,high,non-positive amount: -25.68,3
transactions,T503996,amount,positive,high,non-positive amount: -81.07,3
transactions,T504023,amount,positive,high,non-positive amount: -87.07,3
transactions,T504041,amount,positive,high,non-positive amount: 0.0,3
transactions,T504043,amount,positive,high,non-positive amount: -55.21,3
transactions,T504074,amount,positive,high,non-positive amount: 0.0,3
transactions,T504106,amount,positive,high,non-positive amount: 0.0,3
transactions,T504108,amount,positive,high,non-positive amount: 0.0,3
transactions,T504110,amount,positive,high,non-positive amount: -14.47,3
transactions,T504135,amount,positive,high,non-positive amount: -0.5,3
transactions,T504182,amount,positive,high,non-positive amount: 0.0,3
transactions,T504199,amount,positive,high,non-positive amount: 0.0,3
transactions,T504223,amount,positive,high,non-positive amount: 0.0,3
transactions,T504232,amount,positive,high,non-positive amount: -119.22,3
transactions,T504329,amount,positive,high,non-positive amount: -76.08,3
transactions,T504384,amount,positive,high,non-positive amount: -22.68,3
transactions,T504418,amount,positive,high,non-positive amount: 0.0,3
transactions,T504427,amount,positive,high,non-positive amount: -162.87,3
transactions,T504442,amount,positive,high,non-positive amount: 0.0,3
transactions,T504523,amount,positive,high,non-positive amount: -129.88,3
transactions,T504536,amount,positive,high,non-positive amount: -71.43,3
transactions,T504569,amount,positive,high,non-positive amount: 0.0,3
transactions,T504636,amount,positive,high,non-positive amount: 0.0,3
transactions,T504677,amount,positive,high,non-positive amount: 0.0,3
transactions,T504758,amount,positive,high,non-positive amount: 0.0,3
transactions,T504761,amount,positive,high,non-positive amount: -12.25,3
transactions,T504792,amount,positive,high,non-positive amount: -50.98,3
transactions,T504819,amount,positive,high,non-positive amount: -0.5,3
transactions,T504825,amount,positive,high,non-positive amount: 0.0,3
transactions,T504837,amount,positive,high,non-positive amount: -35.7,3
transactions,T504863,amount,positive,high,non-positive amount: -63.54,3
transactions,T504929,amount,positive,high,non-positive amount: 0.0,3
transactions,T504990,amount,positive,high,non-positive amount: 0.0,3
transactions,T505019,amount,positive,high,non-positive amount: -11.51,3
transactions,T505078,amount,positive,high,non-positive amount: 0.0,3
transactions,T505094,amount,positive,high,non-positive amount: 0.0,3
transactions,T505233,amount,positive,high,non-positive amount: -83.46,3
transactions,T505286,amount,positive,high,non-positive amount: -34.12,3
transactions,T505305,amount,positive,high,non-positive amount: -16.66,3
transactions,T505343,amount,positive,high,non-positive amount: 0.0,3
transactions,T505384,amount,positive,high,non-positive amount: -82.83,3
transactions,T505472,amount,positive,high,non-positive amount: 0.0,3
transactions,T505526,amount,positive,high,non-positive amount: 0.0,3
transactions,T505547,amount,positive,high,non-positive amount: 0.0,3
transactions,T505557,amount,positive,high,non-positive amount: -37.61,3
transactions,T505570,amount,positive,high,non-positive amount: 0.0,3
transactions,T505591,amount,positive,high,non-positive amount: -68.65,3
transactions,T505627,amount,positive,high,non-positive amount: -43.44,3
transactions,T505636,amount,positive,high,non-positive amount: 0.0,3
transactions,T505682,amount,positive,high,non-positive amount: -57.51,3
transactions,T505697,amount,positive,high,non-positive amount: 0.0,3
transactions,T505716,amount,positive,high,non-positive amount: -4.32,3
transactions,T505814,amount,positive,high,non-positive amount: -64.74,3
transactions,T505886,amount,positive,high,non-positive amount: -61.69,3
transactions,T505895,amount,positive,high,non-positive amount: -96.31,3
transactions,T505904,amount,positive,high,non-positive amount: -50.01,3
transactions,T505918,amount,positive,high,non-positive amount: -0.5,3
transactions,T505989,amount,positive,high,non-positive amount: -92.04,3
transactions,T506044,amount,positive,high,non-positive amount: -92.87,3
transactions,T506050,amount,positive,high,non-positive amount: -82.85,3
transactions,T506082,amount,positive,high,non-positive amount: 0.0,3
transactions,T506110,amount,positive,high,non-positive amount: 0.0,3
transactions,T506127,amount,positive,high,non-positive amount: -50.36,3
transactions,T506130,amount,positive,high,non-positive amount: -36.46,3
transactions,T506175,amount,positive,high,non-positive amount: -43.63,3
transactions,T506179,amount,positive,high,non-positive amount: 0.0,3
transactions,T506207,amount,positive,high,non-positive amount: 0.0,3
transactions,T506215,amount,positive,high,non-positive amount: -18.96,3
transactions,T506274,amount,positive,high,non-positive amount: -89.83,3
transactions,T506298,amount,positive,high,non-positive amount: -90.71,3
transactions,T506333,amount,positive,high,non-positive amount: -129.46,3
transactions,T506345,amount,positive,high,non-positive amount: -110.57,3
transactions,T506391,amount,positive,high,non-positive amount: 0.0,3
transactions,T506404,amount,positive,high,non-positive amount: -16.24,3
transactions,T506444,amount,positive,high,non-positive amount: -110.59,3
transactions,T506503,amount,positive,high,non-positive amount: -61.23,3
transactions,T506515,amount,positive,high,non-positive amount: -107.99,3
transactions,T506520,amount,positive,high,non-positive amount: 0.0,3
transactions,T506549,amount,positive,high,non-positive amount: -90.2,3
transactions,T506641,amount,positive,high,non-positive amount: -76.53,3
transactions,T506642,amount,positive,high,non-positive amount: 0.0,3
transactions,T506657,amount,positive,high,non-positive amount: -72.07,3
transactions,T506678,amount,positive,high,non-positive amount: 0.0,3
transactions,T506718,amount,positive,high,non-positive amount: 0.0,3
transactions,T506774,amount,positive,high,non-positive amount: 0.0,3
transactions,T506778,amount,positive,high,non-positive amount: -64.67,3
transactions,T506803,amount,positive,high,non-positive amount: -83.87,3
transactions,T506823,amount,positive,high,non-positive amount: -25.71,3
transactions,T506835,amount,positive,high,non-positive amount: -166.85,3
transactions,T506856,amount,positive,high,non-positive amount: -44.99,3
transactions,T515151,amount,positive,high,non-positive amount: -85.17,3
transactions,T507033,amount,positive,high,non-positive amount: -94.88,3
transactions,T507034,amount,positive,high,non-positive amount: -4.71,3
transactions,T507093,amount,positive,high,non-positive amount: -101.27,3
transactions,T507102,amount,positive,high,non-positive amount: -86.68,3
transactions,T507117,amount,positive,high,non-positive amount: -34.37,3
transactions,T507192,amount,positive,high,non-positive amount: -58.07,3
transactions,T507198,amount,positive,high,non-positive amount: -95.33,3
transactions,T507223,amount,positive,high,non-positive amount: 0.0,3
transactions,T507273,amount,positive,high,non-positive amount: 0.0,3
transactions,T507321,amount,positive,high,non-positive amount: -59.95,3
transactions,T507323,amount,positive,high,non-positive amount: 0.0,3
transactions,T507344,amount,positive,high,non-positive amount: -159.57,3
transactions,T507364,amount,positive,high,non-positive amount: -76.41,3
transactions,T507412,amount,positive,high,non-positive amount: 0.0,3
transactions,T507595,amount,positive,high,non-positive amount: 0.0,3
transactions,T507626,amount,positive,high,non-positive amount: 0.0,3
transactions,T507643,amount,positive,high,non-positive amount: 0.0,3
transactions,T507649,amount,positive,high,non-positive amount: -22.43,3
transactions,T507729,amount,positive,high,non-positive amount: -17.29,3
transactions,T507733,amount,positive,high,non-positive amount: 0.0,3
transactions,T507742,amount,positive,high,non-positive amount: -92.63,3
transactions,T507765,amount,positive,high,non-positive amount: -59.35,3
transactions,T507782,amount,positive,high,non-positive amount: 0.0,3
transactions,T507798,amount,positive,high,non-positive amount: -53.05,3
transactions,T507812,amount,positive,high,non-positive amount: -26.85,3
transactions,T507855,amount,positive,high,non-positive amount: 0.0,3
transactions,T507863,amount,positive,high,non-positive amount: -92.75,3
transactions,T507880,amount,positive,high,non-positive amount: 0.0,3
transactions,T507890,amount,positive,high,non-positive amount: -89.58,3
transactions,T507965,amount,positive,high,non-positive amount: -53.67,3
transactions,T507997,amount,positive,high,non-positive amount: -6.31,3
transactions,T508033,amount,positive,high,non-positive amount: 0.0,3
transactions,T508037,amount,positive,high,non-positive amount: -112.02,3
transactions,T508038,amount,positive,high,non-positive amount: -61.36,3
transactions,T508049,amount,positive,high,non-positive amount: -23.7,3
transactions,T508054,amount,positive,high,non-positive amount: 0.0,3
transactions,T508092,amount,positive,high,non-positive amount: -99.92,3
transactions,T508095,amount,positive,high,non-positive amount: 0.0,3
transactions,T508099,amount,positive,high,non-positive amount: 0.0,3
transactions,T508105,amount,positive,high,non-positive amount: 0.0,3
transactions,T508108,amount,positive,high,non-positive amount: 0.0,3
transactions,T508125,amount,positive,high,non-positive amount: 0.0,3
transactions,T508176,amount,positive,high,non-positive amount: 0.0,3
transactions,T508200,amount,positive,high,non-positive amount: -0.5,3
transactions,T508213,amount,positive,high,non-positive amount: -17.73,3
transactions,T508240,amount,positive,high,non-positive amount: -79.0,3
transactions,T508262,amount,positive,high,non-positive amount: -122.22,3
transactions,T508369,amount,positive,high,non-positive amount: -112.59,3
transactions,T508373,amount,positive,high,non-positive amount: 0.0,3
transactions,T508432,amount,positive,high,non-positive amount: -64.48,3
transactions,T508488,amount,positive,high,non-positive amount: -26.78,3
