transaction_id,customer_id,transaction_date,amount,currency,channel
T515103,C102687,2025-03-01,155.52,USD,Web
T515104,C103134,2025-10-28,64.78,CAD,Web
T515105,C104930,2025-08-22,73.13,USD,Mobile
T515106,C102402,2025-08-04,22.31,USD,Mobile
T515107,C104419,2025-02-04,45.81,USD,Store
T515108,C101865,2025-10-12,69.75,USD,Mobile
T515109,C101884,2025-11-11,42.97,USD,Mobile
T515110,C103714,2025-03-14,10.08,USD,Web
T515111,C101359,2025-06-08,84.62,USD,Web
T515112,C100063,2025-09-30,0.5,USD,Mobile
T515113,C101747,2025-12-13,2.73,EUR,Mobile
T515114,C100820,2025-06-26,91.43,USD,Web
T515115,C100793,2025-04-16,0.5,EUR,Web
T515116,C104384,2025-05-12,31.11,USD,Mobile
T515117,C103095,2025-06-04,20.56,CAD,Mobile
T515118,C100444,2025-08-07,95.14,USD,Store
T515119,C102776,2025-09-25,56.94,USD,Mobile
T515120,C102166,2025-10-15,-113.38,USD,Mobile
T515121,C104919,2025-04-18,39.17,USD,Web
T515122,C103292,2025-10-10,92.49,CAD,Mobile
T515123,C102939,2026-01-12,49.47,USD,Store
T515124,C102202,2025-05-23,42.73,USD,Web
T515125,C101339,2025-05-01,109.3,USD,Web
T515126,C100236,2025-10-02,64.25,USD,Mobile
T515127,C103121,2026-02-10,25.43,EUR,Mobile
T515128,C102112,2025-09-08,46.44,USD,Mobile
T515129,C101907,2025-04-22,0.5,USD,Web
T515130,C104701,2025-09-07,133.13,USD,Web
T515131,C103951,2025-08-03,60.24,USD,Mobile
T515132,C103152,2025-07-19,106.31,USD,Mobile
T515133,C102607,2025-10-12,0.5,USD,Store
T515134,C104152,2025-12-29,13.84,USD,Web
T515135,C100355,2025-05-19,46.3,CAD,Mobile
T515136,C102218,2025-12-23,-62.26,USD,Mobile
T515137,C101440,2025-06-18,16.59,USD,Store
T515138,C102217,2025-10-25,90.32,EUR,Web
T515139,C102982,2025-05-08,80.94,USD,Mobile
T515140,C101672,2025-07-07,153.06,USD,Mobile
T515141,C101706,2025-05-15,43.1,USD,Mobile
T515142,C101219,2025-07-11,94.05,EUR,Store
T515143,C102037,2025-02-18,21.74,USD,Store
T515144,C102148,2025-10-17,0.5,USD,Mobile
T515145,C104886,2025-03-22,23.05,USD,Mobile
T515146,C102698,2025-06-04,97.14,USD,Web
T515147,C102070,2025-04-29,60.55,USD,Web
T515148,C103019,2025-02-25,130.7,USD,Web
T515149,C104564,2025-06-30,85.49,EUR,Mobile
T515150,C103944,2025-09-24,0.5,USD,Web
T515151,C101272,2026-02-10,69.54,EUR,Mobile
T515152,C102328,2025-09-15,59.87,USD,Web
T515153,C100790,2025-04-06,46.17,EUR,Web
T515154,C102329,2025-10-27,6.38,USD,Web
T515155,C103326,2025-07-28,42.12,CAD,Mobile
T515156,C103509,2025-09-15,101.0,USD,Store
T515157,C104578,2026-01-25,36.25,USD,Mobile
T515158,C100678,2025-05-07,25.38,USD,Mobile
T515159,C100761,2025-04-09,61.7,USD,Mobile
T515160,C100291,2026-01-15,46.61,EUR,Store
T515161,C100980,2025-06-25,101.46,USD,Mobile
T515162,C101231,2025-11-28,62.83,GBP,Mobile
T515163,C101076,2025-09-15,19.45,USD,Web
T515164,C100001,2025-08-05,101.09,USD,Web
T515165,C100237,2025-10-21,83.38,EUR,Mobile
T515166,C104885,2025-02-16,31.74,EUR,Mobile
T515167,C104356,2025-06-23,52.61,GBP,Web
T515168,C104168,2025-02-23,123.56,USD,Mobile
T515169,C103147,2026-01-03,17.29,EUR,Store
T515170,C103121,2025-10-11,42.73,USD,Mobile
T515171,C101006,2025-02-20,-79.05,USD,Store
T515172,C103746,2025-04-15,80.54,USD,Store
T515173,C101732,2025-06-15,151.04,CAD,Web
T515174,C101175,2025-08-25,66.53,USD,Mobile
T515175,C102814,2025-02-08,74.39,USD,Web
T515176,C100026,2026-01-05,36.89,USD,Web
T515177,C101827,2025-10-09,75.75,USD,Mobile
T515178,C104049,2025-12-01,29.24,GBP,Web
T515179,C101832,2025-10-03,0.5,GBP,Web
T515180,C102693,2025-04-21,115.17,USD,Store
T515181,C103743,2025-12-06,93.64,USD,Web
T515182,C101449,2025-05-06,77.12,USD,Web
T515183,C104779,2025-02-24,56.48,USD,Mobile
T515184,C104935,2025-12-17,0.5,USD,Mobile
T515185,C100440,2025-04-14,70.86,CAD,Web
T515186,C102453,2026-02-10,92.93,USD,Web
T515187,C101263,2025-05-03,61.45,USD,Mobile
T515188,C103957,,53.68,USD,Web
T515189,C104708,2025-05-20,95.12,GBP,Web
T515190,C103687,2025-04-30,22.76,USD,Web
T515191,C102901,2026-01-17,0.5,USD,Web
T515192,C102545,2025-12-18,98.2,USD,Web
T515193,C104481,2025-08-22,70.82,USD,Store
T515194,C102980,2025-07-27,21.57,USD,Web
T515195,C100289,2026-01-13,29.17,USD,Partner
T515196,C102226,2026-01-28,35.63,USD,Web
T515197,C100759,2025-02-09,53.44,USD,Store
T515198,C103315,2025-06-02,111.22,EUR,Mobile
T515199,C100520,2025-12-06,44.12,USD,Mobile
T515200,C100553,2025-09-26,-85.67,USD,Mobile
T515201,C101418,2025-06-25,52.41,EUR,Web
T515202,C102864,2025-10-20,62.87,USD,Web
T515203,C100435,2025-07-15,56.34,CAD,Web
T515204,C101165,2026-01-02,126.4,USD,Web
T515205,C101504,2025-05-07,138.01,USD,Mobile
T515206,C104059,2026-01-30,12.64,USD,Mobile
T515207,C100559,2025-03-22,99.75,EUR,Partner
T515208,C103027,2025-12-14,53.52,CAD,Web
T515209,C101612,2025-06-30,140.37,USD,Web
T515210,C104368,2025-09-21,77.29,CAD,Mobile
T515211,C104084,2025-08-19,38.97,EUR,Store
T515212,C101589,2025-07-12,92.14,USD,Mobile
T515213,C100564,2025-10-28,52.36,USD,Mobile
T515214,C103134,2025-03-02,127.72,CAD,Store
T515215,C100592,2025-04-09,49.87,GBP,Web
T515216,C102123,2025-03-28,39.99,CAD,Mobile
T515217,C104882,2025-11-30,66.89,USD,Mobile
T515218,C101290,2025-08-08,90.68,CAD,Web
T515219,C100293,2025-07-02,62.41,EUR,Web
T515220,C100071,2025-07-09,38.82,USD,Web
T515221,C101008,2025-08-17,98.31,USD,Partner
T515222,C103756,2025-07-02,32.98,USD,Mobile
T515223,C102404,2025-04-19,28.85,USD,Mobile
T515224,C104950,2025-04-20,96.66,USD,Store
T515225,C100214,2025-09-13,54.52,EUR,Store
T515226,C103008,2025-12-22,12.21,USD,Mobile
T515227,C104808,2025-12-10,69.61,USD,Web
T515228,C103607,2025-07-30,28.78,USD,Store
T515229,C100404,2025-12-11,139.62,USD,Mobile
T515230,C100605,2025-12-13,0.5,USD,Web
T515231,C102413,2025-06-13,23.89,EUR,Mobile
T515232,C103755,2025-06-08,57.61,USD,Web
T515233,C102392,2025-06-11,46.17,GBP,Web
T515234,C103104,2025-04-19,42.96,CAD,Web
T515235,C102540,2025-07-31,65.24,USD,Web
T515236,C102567,2025-06-19,99.03,USD,Mobile
T515237,C101686,2025-03-11,82.37,USD,Mobile
T515238,C103308,2025-03-14,47.59,USD,Web
T515239,C104472,2025-12-24,102.24,USD,Web
T515240,C102617,2025-04-14,46.35,USD,Web
T515241,C104608,2025-08-22,108.73,EUR,Mobile
T515242,C102829,2025-03-18,65.48,EUR,Mobile
T515243,C102674,2025-03-29,102.41,USD,Web
T515244,C100882,2025-02-11,5.46,USD,Web
T515245,C103575,2025-11-26,-80.73,USD,Store
T515246,C102489,2025-05-09,36.84,USD,Store
T515247,C100162,2025-05-31,0.5,USD,Store
T515248,C103125,2025-06-10,113.69,USD,Web
T515249,C100226,2025-06-26,73.87,USD,Web
T515250,C102152,2025-10-30,139.63,USD,Web
T515251,C100575,2025-09-18,49.8,USD,Mobile
T515252,C103492,2025-05-04,-48.11,USD,Store
T515253,C101517,2025-10-31,-66.87,USD,Web
T515254,C104973,2025-02-21,39.2,USD,Web
T515255,C100907,2025-06-13,18.05,USD,Web
T515256,C101791,2025-08-19,31.28,EUR,Web
T515257,C103678,2025-10-10,0.0,CAD,Store
T515258,C101586,2026-02-10,0.5,GBP,Mobile
T515259,C104511,2025-02-18,51.03,EUR,Mobile
T515260,C104635,2025-11-14,54.15,USD,Web
T529245,C100697,2026-01-11,10.19,USD,Web
T515262,C101526,2025-05-02,0.5,USD,Web
T515263,C101644,2026-01-08,0.5,CAD,Web
T515264,C100005,2025-08-12,0.5,USD,Web
T515265,C104138,2025-10-23,63.87,USD,Mobile
T515266,C100737,2025-07-17,61.76,EUR,Mobile
T515267,C102154,2025-04-17,119.24,USD,Mobile
T515268,C103661,2025-10-24,70.93,USD,Mobile
T515269,C104057,2025-10-07,70.07,USD,Web
T515270,C103970,2025-11-19,80.32,USD,Store
T515271,C100299,2026-01-16,142.42,CAD,Mobile
T515272,C102139,2025-05-11,73.82,USD,Web
T515273,C103900,2025-08-14,64.23,EUR,Web
T515274,C102654,2026-01-12,103.91,USD,Web
T515275,C104991,2025-09-17,124.11,CAD,Mobile
T515276,C100775,2026-01-21,7.11,USD,Mobile
T515277,C100733,2026-02-01,126.02,USD,Mobile
T515278,C101829,2025-11-03,62.19,USD,Mobile
T515279,C101027,2025-05-26,-101.12,USD,Web
T515280,C102285,2025-10-23,57.7,EUR,Store
T515281,C104992,2025-05-22,94.91,USD,Mobile
T515282,C101140,2025-02-18,0.5,USD,Store
T515283,C999999,2025-10-13,26.04,CAD,Web
T515284,C100681,2025-10-20,90.71,EUR,Store
T515285,C100725,2025-11-04,0.0,USD,Web
T515286,C103513,2025-07-20,70.26,USD,Web
T515287,C100403,2025-07-26,115.3,GBP,Store
T515288,C104540,2025-10-08,57.34,EUR,Web
T515289,C999999,2025-09-11,34.07,USD,Store
T515290,C101729,2025-04-29,78.48,USD,Mobile
T515291,C100992,2025-02-07,29.46,USD,Mobile
T515292,C101351,2025-08-04,41.14,USD,Web
T515293,C101558,2025-04-10,41.46,EUR,Mobile
T515294,C100735,2025-11-02,4.23,USD,Store
T515295,C100723,2025-07-12,44.45,USD,Web
T515296,C101198,2025-07-17,31.38,EUR,Web
T515297,C102903,2025-05-07,44.3,USD,Mobile
T515298,C102970,2025-10-26,92.35,USD,Mobile
T515299,C102017,2025-02-07,0.5,USD,Store
T515300,C100992,2025-10-31,102.04,CAD,Web
T515301,C104387,2025-06-28,97.68,CAD,Web
T515302,C103420,2025-10-19,83.07,USD,Web
T510239,C102235,2025-04-16,79.24,USD,Web
T515304,C100957,2026-01-12,25.59,USD,Store
T515305,C100527,2025-05-30,71.46,USD,Store
T515306,C104738,2025-07-13,46.68,USD,Web
T515307,C102661,2025-06-27,130.81,USD,Web
T515308,C100832,2025-02-24,43.64,USD,Mobile
T515309,C100761,2025-07-21,86.0,USD,Mobile
T515310,C104536,2026-01-30,56.36,USD,Mobile
T515311,C102862,2025-08-06,54.83,USD,Store
T515312,C103674,2025-07-31,39.38,CAD,Web
T515313,C102473,2026-01-20,42.9,USD,Store
T515314,C102044,2026-01-01,65.92,GBP,Mobile
T515315,C100080,2025-05-29,20.8,EUR,Mobile
T515316,C104141,2025-09-28,19.88,USD,Web
T515317,C102113,2025-12-10,36.81,EUR,Mobile
T515318,C101505,2025-04-15,24.53,USD,Mobile
T515319,C104167,2025-12-17,111.38,USD,Partner
T515320,C103964,2025-12-10,85.89,USD,Mobile
T515321,C104136,2025-02-19,75.54,USD,Partner
T515322,C104049,2025-12-17,52.2,CAD,Web
T515323,C102168,2026-01-05,82.81,USD,Partner
T515324,C102371,2025-03-15,95.25,USD,Web
T515325,C102057,2025-04-08,0.5,USD,Mobile
T515326,C103854,2025-05-23,58.07,USD,Mobile
T515327,C102530,2025-09-21,95.23,USD,Mobile
T515328,C100380,2025-09-25,0.0,USD,Partner
T515329,C100816,2025-04-19,101.34,USD,Mobile
T515330,C104849,2025-07-30,53.04,USD,Mobile
T515331,C104777,2025-11-10,75.53,EUR,Web
T515332,C101893,2026-01-21,101.9,USD,Web
T515333,C102285,2025-12-01,95.51,USD,Store
T515334,C101565,2025-04-09,89.82,USD,Web
T515335,C100679,2025-02-22,111.29,USD,Mobile
T515336,C103810,2025-05-20,123.37,USD,Web
T515337,C100745,2025-04-27,50.41,EUR,Store
T515338,C102421,2025-11-28,56.19,USD,Mobile
T515339,C104682,2025-11-21,82.98,EUR,Store
T515340,C102950,2025-09-01,0.5,USD,Partner
T515341,C100887,2025-05-06,154.85,USD,Web
T515342,C102143,2025-05-19,37.34,USD,Web
T515343,C100241,2025-07-24,25.92,USD,Web
T515344,C102662,2025-04-19,55.05,USD,Mobile
T515345,C102300,2026-01-30,137.12,CAD,Web
T515346,C104315,2025-10-02,104.06,EUR,Mobile
T515347,C102350,2025-08-27,104.7,CAD,Partner
T515348,C103114,2025-05-14,63.7,EUR,Mobile
T515349,C104465,2025-02-24,103.87,CAD,Store
T515350,C100689,2025-02-27,49.82,EUR,Store
T515351,C100834,2025-09-19,88.15,USD,Mobile
T515352,C103433,2025-12-10,100.33,USD,Partner
T515353,C103549,2026-02-10,63.53,EUR,Web
T515354,C100135,2025-06-20,15.74,GBP,Mobile
T515355,C103566,2025-09-20,130.27,USD,Web
T515356,C999999,2025-02-20,42.1,EUR,Store
T515357,C102849,2025-04-20,51.57,USD,Mobile
T515358,C102773,2025-03-01,34.03,USD,Mobile
T515359,C103317,2025-08-22,140.91,USD,Mobile
T515360,C103211,2025-04-28,52.5,USD,Mobile
T515361,C103703,2025-04-16,100.58,USD,Store
T515362,C101135,2026-01-25,67.0,USD,Mobile
T515363,C103006,2026-01-26,0.5,USD,Web
T515364,C100046,2025-04-16,54.45,USD,Mobile
T515365,C101151,2025-07-30,111.75,USD,Store
T515366,C101922,2025-05-16,99.27,EUR,Mobile
T515367,C102966,2025-03-23,92.06,USD,Store
T515368,C102529,2025-09-11,108.54,USD,Mobile
T515369,C102227,2025-12-13,57.52,USD,Web
T515370,C101815,2025-04-13,113.71,USD,Mobile
T515371,C100743,2026-01-17,45.92,USD,Partner
T503164,C104568,2025-03-19,55.65,EUR,Web
T515373,C103054,2025-12-22,74.99,USD,Store
T515374,C101255,2026-01-29,75.63,USD,Web
T515375,C102072,2025-07-21,47.82,USD,Mobile
T515376,C100075,2025-11-23,125.92,USD,Partner
T515377,C102524,2025-05-25,76.21,USD,Web
T515378,C100827,2026-01-24,80.8,CAD,Mobile
T515379,C100816,2025-03-08,53.5,USD,Web
T515380,C103152,2026-01-10,41.95,USD,Mobile
T515381,C104840,2025-08-17,58.43,USD,Store
T515382,C100157,2025-04-20,158.0,EUR,Store
T515383,C103577,2025-08-25,63.0,EUR,Web
T515384,C102452,2025-04-24,80.42,USD,Store
T515385,C103719,2025-08-02,51.15,USD,Store
T515386,C102927,2025-08-27,35.42,USD,Mobile
T515387,C101696,2025-07-08,-94.43,USD,Mobile
T515388,C100451,2025-06-03,23.85,EUR,Mobile
T515389,C101209,2025-08-27,121.68,USD,Store
T515390,C102885,2025-11-20,0.0,USD,Web
T515391,C101462,2025-06-30,56.51,CAD,Mobile
T515392,C100230,2025-06-17,31.76,USD,Mobile
T515393,C101998,2025-08-11,29.77,GBP,Mobile
T515394,C103216,2025-08-27,81.93,EUR,Mobile
T515395,C100105,2025-04-15,49.16,USD,Web
T515396,C104555,2025-11-29,123.81,USD,Mobile
T515397,C102876,2025-04-19,72.37,USD,Web
T515398,C103892,2025-02-13,123.25,XXX,Web
T515399,C102462,2025-07-23,73.98,USD,Web
T515400,C100199,2025-11-23,31.02,USD,Mobile
T515401,C101186,2025-12-07,54.77,USD,Web
T515402,C104929,2026-01-31,129.07,CAD,Web
T515403,C102656,2025-05-24,30.53,USD,Web
T515404,C100799,2025-07-05,102.52,USD,Web
T528845,C100887,2025-02-22,87.63,CAD,Web
T515406,C100768,2026-02-10,25.73,USD,Mobile
T515407,C104595,2025-10-10,49.96,USD,Web
T515408,C104044,2025-06-28,161.58,USD,Web
T515409,C102656,2025-05-22,22.37,USD,Mobile
T515410,C102299,2025-06-16,133.19,USD,Store
T515411,C104873,2025-06-09,44.13,EUR,Web
T515412,C102314,2025-10-08,62.79,EUR,Web
T515413,C100377,2025-05-20,4.46,EUR,Web
T515414,C102831,2026-02-10,48.6,GBP,Web
T515415,C104475,2025-10-02,63.57,USD,Web
T515416,C104567,2026-01-26,73.04,GBP,Web
T515417,C102029,2025-11-19,39.16,USD,Mobile
T515418,C104915,2025-05-23,106.88,USD,Mobile
T515419,C100305,2025-10-21,110.21,USD,Web
T515420,C101887,2026-01-26,35.88,USD,Partner
T515421,C102483,2026-01-28,0.5,CAD,Web
T515422,C101473,2025-05-13,139.22,USD,Mobile
T515423,C104852,2025-04-19,64.08,USD,Web
T515424,C100811,2025-12-14,103.99,USD,Mobile
T515425,C103170,2025-09-09,65.03,USD,Web
T515426,C103183,2025-03-07,0.5,USD,Mobile
T515427,C100908,2025-08-26,73.57,USD,Web
T515428,C102162,2025-10-12,72.03,USD,Store
T515429,C100448,2025-11-04,63.91,USD,Mobile
T515430,C103493,2026-02-10,96.27,USD,Mobile
T515431,C101694,2025-05-05,13.97,USD,Mobile
T515432,C100351,2025-05-30,100.86,USD,Mobile
T515433,C100031,2025-05-29,50.68,USD,Web
T515434,C100734,2025-12-14,98.81,CAD,Web
T515435,C102699,2025-02-04,60.94,USD,Store
T515436,C102763,2025-09-07,86.97,USD,Web
T515437,C100008,2025-09-26,109.03,USD,Mobile
T515438,C100161,2025-09-21,0.5,USD,Mobile
T515439,C100335,2025-06-18,103.72,CAD,Partner
T515440,C101001,2025-04-11,62.16,USD,Mobile
T515441,C102350,2025-05-17,98.1,EUR,Web
T515442,C102132,2025-12-15,0.5,USD,Store
T515443,C103528,2025-06-16,71.98,USD,Web
T515444,C100675,2025-12-23,10.05,USD,Partner
T515445,C100313,2025-07-03,129.86,USD,Mobile
T515446,C102208,2026-01-15,36.85,USD,Mobile
T515447,C100941,2025-07-08,61.14,USD,Mobile
T515448,C102005,2025-03-09,56.72,USD,Web
T515449,C100784,2025-10-26,63.41,USD,Mobile
T515450,C104856,2025-04-16,137.37,EUR,Mobile
T515451,C102785,2025-06-05,77.47,GBP,Web
T515452,C104460,2026-01-10,16.47,EUR,Mobile
T515453,C104547,2025-03-10,51.49,USD,Web
T515454,C100153,2025-11-10,101.22,USD,Mobile
T515455,C101203,2025-09-12,65.69,USD,Mobile
T515456,C102333,2025-03-30,61.96,EUR,Web
T515457,C100205,2025-12-25,55.49,EUR,Web
T515458,C103974,2026-02-10,25.33,USD,Web
T515459,C100396,2025-07-17,61.81,USD,Store
T515460,C101271,2025-05-11,37.77,USD,Web
T515461,C104159,2025-06-05,94.42,USD,Web
T515462,C100431,2025-08-12,102.44,EUR,Web
T515463,C103821,2025-10-02,46.8,GBP,Mobile
T515464,C101899,2025-04-11,74.05,USD,Mobile
T515465,C104337,2025-03-04,49.19,USD,Store
T515466,C103701,2026-01-21,31.38,GBP,Partner
T515467,C102611,2025-05-18,80.45,USD,Mobile
T515468,C103060,2025-03-13,108.82,USD,Store
T515469,C104790,2025-12-11,0.5,USD,Store
T515470,C100905,2025-05-21,24.71,CAD,Web
T515471,C100516,2025-12-20,64.82,USD,Web
T515472,C104754,2025-12-25,49.14,USD,Web
T515473,C100691,2025-07-10,18.09,GBP,Mobile
T515474,C103019,2025-03-16,144.31,USD,Web
T515475,C104267,2026-01-28,152.85,USD,Store
T515476,C102567,2025-05-03,94.24,USD,Mobile
T515477,C100702,2025-11-02,23.15,USD,Mobile
T515478,C103459,2025-08-05,87.22,USD,Mobile
T515479,C101250,2025-08-23,72.08,USD,Web
T515480,C104372,2025-03-01,36.7,USD,Store
T515481,C104138,2025-11-17,34.45,USD,Partner
T515482,C101546,2026-01-22,88.65,USD,Mobile
T515483,C104719,2025-11-02,113.64,USD,Web
T515484,C102775,2025-06-23,81.11,USD,Mobile
T515485,C100478,2025-04-12,36.58,USD,Mobile
T515486,C100273,2025-06-09,81.4,USD,Partner
T515487,C104855,2025-10-03,48.98,CAD,Mobile
T515488,C100776,2025-03-18,44.57,USD,Mobile
T515489,C102092,2025-06-18,44.98,USD,Web
T515490,C102835,2025-11-10,79.98,USD,Web
T515491,C101265,2025-02-20,133.42,CAD,Web
T515492,C103638,2025-04-05,114.77,USD,Web
T515493,C103292,2025-04-06,22.46,USD,Web
T515494,C100488,2025-03-14,22.59,GBP,Web
T515495,C101810,2025-11-21,59.95,USD,Partner
T515496,C101144,2025-08-29,89.54,CAD,Mobile
T515497,C104169,2025-11-14,49.45,USD,Store
T515498,C102574,2025-07-10,73.0,USD,Mobile
T515499,C101828,2025-11-04,125.04,EUR,Web
T515500,C999999,2025-08-04,146.38,USD,Mobile
T515501,C104659,2026-01-17,7.98,USD,Store
T515502,C102621,2025-10-09,-5.0,EUR,Mobile
T515503,C102812,2026-01-26,93.13,USD,Partner
T515504,C103950,2025-12-01,92.75,USD,Store
T515505,C102919,2025-09-24,62.74,USD,Partner
T515506,C101561,2025-09-05,99.55,USD,Mobile
T515507,C102199,2025-10-14,14.92,USD,Store
T515508,C104703,2025-05-12,44.4,USD,Store
T515509,C100978,2025-05-12,2.53,USD,Web
T515510,C101790,2025-04-05,149.77,USD,Web
T515511,C100314,2025-04-14,63.15,USD,Mobile
T515512,C103177,2025-08-06,54.49,USD,Mobile
T515513,C101459,2026-02-10,86.44,CAD,Web
T515514,C102780,2025-08-25,25.14,USD,Web
T515515,C101919,2025-07-07,57.74,CAD,Store
T515516,C104135,2025-07-17,0.5,USD,Store
T515517,C104168,2025-06-01,88.28,EUR,Web
T515518,C104828,2025-02-10,73.92,USD,Partner
T515519,C101804,2025-10-13,60.42,USD,Web
T515520,C103630,2025-10-13,37.52,XXX,Mobile
T515521,C102069,2025-11-02,78.7,USD,Web
T515522,C100111,2025-05-28,86.32,USD,Web
T515523,C103965,2025-12-26,98.33,USD,Mobile
T515524,C103897,2025-06-29,64.19,USD,Web
T515525,C100505,2025-04-04,65.83,CAD,Web
T515526,C102625,2025-06-05,53.16,USD,Mobile
T515527,C100322,2025-07-22,0.0,USD,Web
T515528,C102751,2025-03-29,104.93,USD,Mobile
T515529,C102715,2025-11-20,47.76,USD,Web
T515530,C104713,2025-05-02,132.41,USD,Store
T515531,C103535,2026-01-22,61.76,GBP,Store
T515532,C104873,2025-09-14,117.18,USD,Mobile
T515533,C103251,2025-07-01,128.3,USD,Web
T515534,C103215,2025-10-06,60.62,GBP,Web
T515535,C100560,2025-11-03,75.5,USD,Mobile
T515536,C103444,2025-06-03,44.78,USD,Mobile
T515537,C103604,2025-02-07,44.06,USD,Web
T515538,C102158,2025-12-22,81.38,USD,Web
T515539,C100502,2025-08-15,51.49,CAD,Mobile
T515540,C100265,2025-05-15,16.9,EUR,Store
T515541,C100625,2025-03-25,68.69,USD,Mobile
T515542,C102575,2025-07-07,46.17,USD,Web
T515543,C100419,2026-01-15,82.16,USD,Web
T515544,C104932,2025-02-14,38.21,USD,Web
T515545,C104554,2025-09-11,64.84,USD,Mobile
T515546,C100599,2025-08-21,57.09,USD,Web
T515547,C100965,2025-03-21,56.87,USD,Web
T515548,C100714,2025-08-31,49.01,USD,Mobile
T515549,C101257,2025-02-28,93.94,USD,Mobile
T515550,C100311,2025-07-12,84.97,USD,Store
T515551,C103299,2025-12-21,115.72,USD,Store
T515552,C101438,2025-03-08,59.76,USD,Web
T515553,C100377,2025-05-06,86.57,USD,Mobile
T515554,C100384,2025-09-27,49.1,CAD,Mobile
T515555,C101447,2025-07-12,58.13,USD,Mobile
T515556,C100644,2025-10-18,101.93,USD,Mobile
T515557,C100649,2025-06-14,56.29,USD,Store
T515558,C101147,2025-02-28,82.52,CAD,Web
T515559,C100153,2025-10-30,41.11,USD,Mobile
T515560,C100835,2025-12-27,42.47,EUR,Mobile
T515561,C100956,2025-09-02,22.95,USD,Store
T515562,C102439,2026-02-10,27.4,USD,Web
T515563,C100575,2025-11-20,20.74,USD,Web
T515564,C103710,2025-05-07,26.35,USD,Mobile
T515565,C102312,2025-07-31,62.64,USD,Web
T515566,C100476,2025-06-29,95.33,EUR,Mobile
T515567,C103428,2025-11-24,60.62,USD,Mobile
T515568,C101507,2025-10-29,47.78,EUR,Mobile
T515569,C104946,2025-08-22,151.19,USD,Web
T515570,C101988,2025-03-30,85.63,USD,Web
T515571,C100082,2025-09-15,0.5,USD,Mobile
T515572,C103850,2025-04-14,93.81,USD,Mobile
T515573,C104626,2025-07-12,91.13,USD,Store
T515574,C103095,2025-06-14,177.8,USD,Web
T502069,C101627,2025-08-15,60.26,USD,Web
T515576,C103230,2025-05-13,120.22,USD,Store
T515577,C102651,2025-05-19,159.14,USD,Mobile
T515578,C102194,2025-10-09,47.27,USD,Web
T515579,C101999,2025-12-23,57.02,USD,Web
T515580,C101501,2025-05-24,84.86,USD,Mobile
T515581,C104752,2025-11-10,30.85,USD,Web
T515582,C104193,2025-09-21,97.65,USD,Web
T515583,C102670,2025-07-09,75.74,USD,Web
T515584,C104379,2025-09-15,105.93,USD,Store
T515585,C100589,2025-09-09,0.5,EUR,Mobile
T515586,C101008,2025-05-21,88.92,USD,Web
T515587,C102894,2025-04-08,68.08,USD,Mobile
T515588,C103086,2026-01-25,78.77,USD,Store
T515589,C102524,2026-01-28,101.74,GBP,Mobile
T515590,C100988,2025-05-29,59.97,USD,Partner
T515591,C103198,2025-03-24,82.39,USD,Mobile
T515592,C102841,2025-08-24,17.94,USD,Web
T515593,C100830,2025-06-26,44.39,USD,Mobile
T515594,C102950,2025-06-12,33.9,USD,Store
T515595,C101027,2025-09-29,78.76,USD,Mobile
T515596,C104908,2025-08-14,50.06,USD,Web
T515597,C102393,2025-05-23,78.87,USD,Web
T515598,C103144,2025-10-16,94.11,USD,Web
T515599,C102973,2025-08-20,152.8,USD,Partner
T515600,C103280,2025-12-31,63.8,USD,Mobile
T515601,C101758,2025-09-23,59.62,USD,Partner
T515602,C101889,2025-07-13,99.9,USD,Web
T515603,C101596,2025-02-22,59.13,USD,Mobile
T515604,C101802,2025-11-14,87.2,USD,Mobile
T515605,C101349,2025-11-24,45.91,USD,Mobile
T515606,C100533,2026-01-12,76.29,USD,Web
T515607,C100714,2025-06-20,35.9,GBP,Mobile
T515608,C101137,2025-11-11,38.91,USD,Web
T515609,C100034,2025-03-17,71.22,CAD,Partner
T515610,C101127,2025-06-24,90.18,USD,Mobile
T515611,C103421,2025-02-11,58.71,EUR,Web
T515612,C104726,2025-08-19,22.0,USD,Mobile
T515613,C103612,2025-12-30,46.93,USD,Store
T515614,C104060,2025-05-22,103.54,GBP,Store
T515615,C104243,2025-10-24,154.44,GBP,Store
T515616,C100795,2025-07-10,-47.57,EUR,Web
T515617,C100415,2025-09-04,125.67,USD,Web
T515618,C103617,2025-03-29,46.26,EUR,Web
T515619,C101490,2025-05-20,54.12,USD,Mobile
T515620,C100899,2025-05-03,54.04,EUR,Mobile
T515621,C100525,2025-03-12,62.53,USD,Web
T515622,C101737,2025-06-07,14.75,USD,Mobile
T515623,C101011,2025-08-15,94.22,USD,Mobile
T515624,C100775,2026-01-25,84.99,USD,Mobile
